"id","enunciado","opcao","texto_alternativa","resposta"
"pc2025_02_adm_61","Ao tomar conhecimento de que o Poder Público pretende publicar edital de licitação relacionado à seara da segurança pública, a sociedade empresária Alfa, por meio dos seus sócios, consultou a legislação que versa sobre a matéria, constatando que o edital deverá conter o objeto da licitação e as regras relativas à convocação, ao julgamento, à habilitação, aos recursos e às penalidades da licitação, à fiscalização e à gestão do contrato, à entrega do objeto e às condições de pagamento. De acordo com a narrativa e considerando as disposições da Lei no 14.133/2021, analise as afirmativas a seguir: I. Sempre que o objeto permitir, a Administração adotará minutas padronizadas de edital e de contrato com cláusulas uniformes. II. O edital deverá prever a utilização de mão de obra, materiais, tecnologias e matérias-primas existentes no local da execução, conservação e operação do bem, serviço ou obra. III. Todos os elementos do edital, incluídos minuta de contrato, termos de referência, anteprojeto, projetos e outros anexos, deverão ser divulgados em sítio eletrônico oficial na mesma data de divulgação do edital, exigindo-se a identificação para acesso. Está correto o que se afirma em","E","I, II e III. 62 Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale","0"
"pc2025_02_adm_62","Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é","A","F – V – F.","0"
"pc2025_02_adm_62","Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é","B","V – F – V.","0"
"pc2025_02_adm_62","Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é","C","F – F – F.","0"
"pc2025_02_adm_62","Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é","D","V – F – F.","0"
"pc2025_02_adm_62","Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é","E","F – V – V. Legislação Institucional da Policia Cívil","0"
"pc2025_02_lipc_64","João é policial civil no Estado Alfa, tendo sido informado de que seria lotado na Corregedoria-Geral da Polícia Civil (CGPC), a partir do primeiro dia útil do mês subsequente, e não mais na unidade de execução em que estava lotado. Preocupado com a sistemática afeta ao novo órgão, bem como em relação à sua situação estatutária, João consultou a Lei Orgânica Nacional das Polícias Civis, tendo concluído corretamente que","A","deve permanecer na CGPC por no máximo um biênio.","0"
"pc2025_02_lipc_64","João é policial civil no Estado Alfa, tendo sido informado de que seria lotado na Corregedoria-Geral da Polícia Civil (CGPC), a partir do primeiro dia útil do mês subsequente, e não mais na unidade de execução em que estava lotado. Preocupado com a sistemática afeta ao novo órgão, bem como em relação à sua situação estatutária, João consultou a Lei Orgânica Nacional das Polícias Civis, tendo concluído corretamente que","B","o seu chefe imediato, o Corregedor-Geral da Polícia Civil, foi escolhido pelo sufrágio dos delegados de polícia da classe mais elevada.","0"
"pc2025_02_lipc_64","João é policial civil no Estado Alfa, tendo sido informado de que seria lotado na Corregedoria-Geral da Polícia Civil (CGPC), a partir do primeiro dia útil do mês subsequente, e não mais na unidade de execução em que estava lotado. Preocupado com a sistemática afeta ao novo órgão, bem como em relação à sua situação estatutária, João consultou a Lei Orgânica Nacional das Polícias Civis, tendo concluído corretamente que","C","tem prioridade na fruição de direitos estatutários no período em que estiver na CGPC, incluindo a fruição de férias.","0"
"pc2025_02_lipc_64","João é policial civil no Estado Alfa, tendo sido informado de que seria lotado na Corregedoria-Geral da Polícia Civil (CGPC), a partir do primeiro dia útil do mês subsequente, e não mais na unidade de execução em que estava lotado. Preocupado com a sistemática afeta ao novo órgão, bem como em relação à sua situação estatutária, João consultou a Lei Orgânica Nacional das Polícias Civis, tendo concluído corretamente que","D","após a lotação na unidade da CGPC, lhe é facultada a lotação subsequente em unidade administrativa por no mínimo um ano.","0"
"pc2025_02_lipc_64","João é policial civil no Estado Alfa, tendo sido informado de que seria lotado na Corregedoria-Geral da Polícia Civil (CGPC), a partir do primeiro dia útil do mês subsequente, e não mais na unidade de execução em que estava lotado. Preocupado com a sistemática afeta ao novo órgão, bem como em relação à sua situação estatutária, João consultou a Lei Orgânica Nacional das Polícias Civis, tendo concluído corretamente que","E","deve ter assegurado o direito de optar por permanecer na unidade de execução em que se encontra ou ser lotado na CGPC. 65 Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que","0"
"pc2025_02_lipc_65","Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que","A","todos se enquadram.","0"
"pc2025_02_lipc_65","Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que","B","apenas o ato I se enquadra.","0"
"pc2025_02_lipc_65","Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que","C","apenas o ato II se enquadra.","0"
"pc2025_02_lipc_65","Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que","D","apenas os atos I e III se enquadram.","0"
"pc2025_02_lipc_65","Maria, oficial investigadora de Polícia Civil do Estado do Piauí, foi comunicada por terceiros de que seu superior hierárquico teria solicitado que, no exercício de suas funções, praticasse três atos: I. realizar estudos sobre determinada técnica investigativa; II. praticar os atos necessários à realização de uma perícia oficial criminal; III. conduzir viaturas processuais. Ao analisar o Estatuto da Polícia Civil do Estado do Piauí, Maria concluiu corretamente, em relação ao enquadramento dos referidos atos no seu rol de atribuições legais, que","E","apenas os atos II e III se enquadram. 66 Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que","0"
"pc2025_02_lipc_66","Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que","A","o curso de formação terá duração mínima de 360","0"
"pc2025_02_lipc_66","Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que","B","o curso de formação tem caráter classificatório, considerando sua prévia aprovação em concurso público.","0"
"pc2025_02_lipc_66","Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que","C","o curso de formação pode ser realizado por escola superior de formação policial civil de ente federativo diverso.","0"
"pc2025_02_lipc_66","Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que","D","durante o curso de formação, Joana fará jus a ajuda de custo não superior a 50% do valor da remuneração para a classe final do respectivo cargo.","0"
"pc2025_02_lipc_66","Após aprovação em concurso público de provas e títulos, Joana tomou posse no cargo de oficial investigadora da Polícia Civil do Estado do Piauí, o que a levou a ser avisada que ingressaria em instituição educacional direcionada ao preparo para o exercício da relevante função policial. Considerando a sistemática adotada pelo Estatuto da Polícia Civil do Estado do Piauí, Joana concluiu corretamente que","E","o pedido de exoneração formulado antes da primeira progressão na carreira acarretará, para Joana, o dever de ressarcir ao erário os gastos com a formação educacional. prova pc2025 tipo 03 Direito Penal","0"
"pc2025_03_pn_31","Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a","A","inabilitação para o exercício de cargo, mandato ou função pública, pelo período de um a cinco anos. Registre-se que o referido efeito está condicionado à ocorrência de reincidência em crime de abuso de autoridade e não é automático, devendo ser declarado motivadamente na sentença.","0"
"pc2025_03_pn_31","Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a","B","inabilitação para o exercício de cargo, mandato ou função pública, pelo período de dois a oito anos. Registre-se que o referido efeito está condicionado à ocorrência de reincidência em crime de abuso de autoridade e não é automático, devendo ser declarado motivadamente na sentença.","0"
"pc2025_03_pn_31","Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a","C","inabilitação para o exercício de cargo, mandato ou função pública, pelo período de um a cinco anos. Registre-se que o referido efeito independe da reincidência em crime de abuso de autoridade, mas não é automático, devendo ser declarado motivadamente na sentença.","0"
"pc2025_03_pn_31","Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a","D","perda do cargo, do mandato ou da função pública. Registre-se que o referido efeito, de natureza automática, está condicionado à ocorrência de reincidência em crime de abuso de autoridade.","0"
"pc2025_03_pn_31","Após a observância do contraditório e da ampla defesa, como consectários do devido processo legal, Caio foi condenado, definitivamente, pela prática do crime de abuso de autoridade. Nesse cenário, considerando as disposições da Lei no 13.869/2019, tem-se, como efeito da condenação, a","E","perda do cargo, do mandato ou da função pública. Registre-se que o referido efeito, de natureza automática, independe da reincidência em crime de abuso de autoridade. 32 Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em","0"
"pc2025_03_pn_32","Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em","A","I, apenas.","0"
"pc2025_03_pn_32","Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em","B","II, apenas.","0"
"pc2025_03_pn_32","Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em","C","III, apenas.","0"
"pc2025_03_pn_32","Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em","D","I e III, apenas.","0"
"pc2025_03_pn_32","Após o conturbado término da sua relação conjugal, Maria obteve, em juízo, medidas protetivas de urgência em detrimento de Caio, seu ex-marido, proibindo-o de ter qualquer tipo de contato ou aproximação, físico ou virtual, com a ofendida. Contudo, agindo dolosamente, Caio dela se aproximou, buscando a reconciliação do casal. Caracterizou-se, assim, o crime de descumprimento de medida protetiva de urgência. De acordo com a narrativa e considerando as disposições da Lei no 11.340/2006, analise as afirmativas a seguir: I. A configuração do crime independe da competência civil ou criminal do juiz que deferiu as medidas. II. Por se tratar de crime praticado no contexto de violência doméstica e familiar contra a mulher, trata-se de infração penal inafiançável. III. A ação penal, no caso, é pública condicionada à representação da ofendida. Está correto o que se afirma em","E","I, II e III. 33 Lucas, investigador de polícia, participou de complexa investigação, no âmbito da qual apurou-se a prática de crime previsto no Estatuto da Criança e do Adolescente por parte do servidor público João, em detrimento de Caio, infante com seis anos de idade. Nesse cenário, considerando as disposições da Lei no 8.069/1990, avalie as afirmativas a seguir e assinale","0"
"pc2025_03_pn_33","Lucas, investigador de polícia, participou de complexa investigação, no âmbito da qual apurou-se a prática de crime previsto no Estatuto da Criança e do Adolescente por parte do servidor público João, em detrimento de Caio, infante com seis anos de idade. Nesse cenário, considerando as disposições da Lei no 8.069/1990, avalie as afirmativas a seguir e assinale (V) para verdadeira e (F) para falsa. ( ) Aos crimes cometidos contra a criança e o adolescente, independentemente da pena prevista, não se aplicam os ditames da Lei dos Juizados Especiais Criminais. ( ) Nos casos de violência doméstica e familiar contra a criança e o adolescente, é vedada a aplicação de penas de cesta básica ou de outras de prestação pecuniária, bem como a substituição de pena que implique o pagamento isolado de multa. ( ) A perda do cargo público, como efeito da condenação por crime previsto no Estatuto da Criança e do Adolescente, praticado por servidor público com abuso de autoridade, independe da ocorrência de reincidência. As afirmativas são, respectivamente,","A","F – V – F.","0"
"pc2025_03_pn_33","Lucas, investigador de polícia, participou de complexa investigação, no âmbito da qual apurou-se a prática de crime previsto no Estatuto da Criança e do Adolescente por parte do servidor público João, em detrimento de Caio, infante com seis anos de idade. Nesse cenário, considerando as disposições da Lei no 8.069/1990, avalie as afirmativas a seguir e assinale (V) para verdadeira e (F) para falsa. ( ) Aos crimes cometidos contra a criança e o adolescente, independentemente da pena prevista, não se aplicam os ditames da Lei dos Juizados Especiais Criminais. ( ) Nos casos de violência doméstica e familiar contra a criança e o adolescente, é vedada a aplicação de penas de cesta básica ou de outras de prestação pecuniária, bem como a substituição de pena que implique o pagamento isolado de multa. ( ) A perda do cargo público, como efeito da condenação por crime previsto no Estatuto da Criança e do Adolescente, praticado por servidor público com abuso de autoridade, independe da ocorrência de reincidência. As afirmativas são, respectivamente,","B","V – V – F.","0"
"pc2025_03_pn_33","Lucas, investigador de polícia, participou de complexa investigação, no âmbito da qual apurou-se a prática de crime previsto no Estatuto da Criança e do Adolescente por parte do servidor público João, em detrimento de Caio, infante com seis anos de idade. Nesse cenário, considerando as disposições da Lei no 8.069/1990, avalie as afirmativas a seguir e assinale (V) para verdadeira e (F) para falsa. ( ) Aos crimes cometidos contra a criança e o adolescente, independentemente da pena prevista, não se aplicam os ditames da Lei dos Juizados Especiais Criminais. ( ) Nos casos de violência doméstica e familiar contra a criança e o adolescente, é vedada a aplicação de penas de cesta básica ou de outras de prestação pecuniária, bem como a substituição de pena que implique o pagamento isolado de multa. ( ) A perda do cargo público, como efeito da condenação por crime previsto no Estatuto da Criança e do Adolescente, praticado por servidor público com abuso de autoridade, independe da ocorrência de reincidência. As afirmativas são, respectivamente,","C","F – V – V.","0"
"pc2025_03_pn_33","Lucas, investigador de polícia, participou de complexa investigação, no âmbito da qual apurou-se a prática de crime previsto no Estatuto da Criança e do Adolescente por parte do servidor público João, em detrimento de Caio, infante com seis anos de idade. Nesse cenário, considerando as disposições da Lei no 8.069/1990, avalie as afirmativas a seguir e assinale (V) para verdadeira e (F) para falsa. ( ) Aos crimes cometidos contra a criança e o adolescente, independentemente da pena prevista, não se aplicam os ditames da Lei dos Juizados Especiais Criminais. ( ) Nos casos de violência doméstica e familiar contra a criança e o adolescente, é vedada a aplicação de penas de cesta básica ou de outras de prestação pecuniária, bem como a substituição de pena que implique o pagamento isolado de multa. ( ) A perda do cargo público, como efeito da condenação por crime previsto no Estatuto da Criança e do Adolescente, praticado por servidor público com abuso de autoridade, independe da ocorrência de reincidência. As afirmativas são, respectivamente,","D","V – V – V.","0"
"pc2025_03_pn_33","Lucas, investigador de polícia, participou de complexa investigação, no âmbito da qual apurou-se a prática de crime previsto no Estatuto da Criança e do Adolescente por parte do servidor público João, em detrimento de Caio, infante com seis anos de idade. Nesse cenário, considerando as disposições da Lei no 8.069/1990, avalie as afirmativas a seguir e assinale (V) para verdadeira e (F) para falsa. ( ) Aos crimes cometidos contra a criança e o adolescente, independentemente da pena prevista, não se aplicam os ditames da Lei dos Juizados Especiais Criminais. ( ) Nos casos de violência doméstica e familiar contra a criança e o adolescente, é vedada a aplicação de penas de cesta básica ou de outras de prestação pecuniária, bem como a substituição de pena que implique o pagamento isolado de multa. ( ) A perda do cargo público, como efeito da condenação por crime previsto no Estatuto da Criança e do Adolescente, praticado por servidor público com abuso de autoridade, independe da ocorrência de reincidência. As afirmativas são, respectivamente,","E","F – F – F. 34 João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa","0"
"pc2025_03_pn_34","João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)","A","excludente de culpabilidade.","0"
"pc2025_03_pn_34","João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)","B","excludente de tipicidade.","0"
"pc2025_03_pn_34","João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)","C","extintiva da punibilidade.","0"
"pc2025_03_pn_34","João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)","D","excludente de ilicitude.","0"
"pc2025_03_pn_34","João realizou publicação de natureza jornalística, em revista de grande circulação, contendo cenas de nudez de Maria, com a adoção de recurso que impossibilitou, por completo, a identificação da mulher. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que a conduta de João não caracteriza crime em razão da existência de causa (de)","E","isenção de pena. 35 Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição","0"
"pc2025_03_pn_35","Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição","A","simples, com a incidência de duas causas de aumento de pena, sujeito à ação penal pública condicionada à representação da vítima.","0"
"pc2025_03_pn_35","Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição","B","simples, com a incidência de duas causas de aumento de pena, sujeito à ação penal pública incondicionada.","0"
"pc2025_03_pn_35","Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição","C","qualificado, com a incidência de uma causa de aumento de pena, sujeito à ação penal pública incondicionada.","0"
"pc2025_03_pn_35","Matheus, agindo com dolo, vem perseguindo, de forma reiterada, a sua ex-companheira Maria. Registre-se que Matheus está ameaçando a sua integridade física por meio do emprego de arma de fogo. O agente assim atua, invadindo a esfera de liberdade da vítima, com o propósito de reatar o relacionamento de outrora. Nesse cenário, considerando as disposições do Código Penal, é correto afirmar que Matheus incorrerá no crime de perseguição","D","duplamente qualificado, sujeito à ação penal pública condicionada à representação da vítima.","0"
